time,demand
12-04-2019 07:00:00,"1,410.000"
12-04-2019 08:00:00,"1,438.746"
12-04-2019 09:00:00,"1,492.008"
12-04-2019 10:00:00,"1,631.949"
12-04-2019 11:00:00,"1,771.363"
12-04-2019 12:00:00,"1,871.056"
12-04-2019 13:00:00,"1,905.000"
12-04-2019 14:00:00,"1,774.148"
12-04-2019 15:00:00,"1,668.916"
12-04-2019 16:00:00,"1,616.853"
12-04-2019 17:00:00,"1,652.507"
12-04-2019 18:00:00,"1,703.905"
12-04-2019 19:00:00,"1,813.470"
12-04-2019 20:00:00,"2,210.000"
12-04-2019 21:00:00,"2,170.555"
12-04-2019 22:00:00,"2,106.066"
12-04-2019 23:00:00,"2,040.276"
12-04-2019 00:00:00,"1,934.224"
13-04-2019 01:00:00,"1,782.392"
13-04-2019 02:00:00,"1,635.152"
13-04-2019 03:00:00,"1,514.091"
13-04-2019 04:00:00,"1,400.000"
13-04-2019 05:00:00,"1,449.964"
13-04-2019 06:00:00,"1,498.928"
13-04-2019 07:00:00,"1,460.776"
13-04-2019 08:00:00,"1,553.500"
13-04-2019 09:00:00,"1,703.765"
13-04-2019 10:00:00,"1,856.736"
13-04-2019 11:00:00,"1,956.908"
13-04-2019 12:00:00,"2,070.000"
13-04-2019 13:00:00,"2,002.722"
13-04-2019 14:00:00,"1,998.634"
13-04-2019 15:00:00,"2,001.538"
13-04-2019 16:00:00,"1,996.787"
13-04-2019 17:00:00,"2,032.423"
13-04-2019 18:00:00,"2,080.330"
13-04-2019 19:00:00,"2,126.373"
13-04-2019 20:00:00,"2,430.000"
13-04-2019 21:00:00,"2,391.800"
13-04-2019 22:00:00,"2,291.511"
13-04-2019 23:00:00,"2,196.672"
13-04-2019 00:00:00,"2,017.415"
14-04-2019 01:00:00,"1,832.024"
14-04-2019 02:00:00,"1,685.232"
14-04-2019 03:00:00,"1,581.886"
14-04-2019 04:00:00,"1,480.000"
14-04-2019 05:00:00,"1,533.425"
14-04-2019 06:00:00,"1,621.041"
14-04-2019 07:00:00,"1,716.876"
14-04-2019 08:00:00,"1,849.340"
14-04-2019 09:00:00,"1,899.289"
14-04-2019 10:00:00,"1,925.760"
14-04-2019 11:00:00,"1,953.651"
14-04-2019 12:00:00,"1,942.748"
14-04-2019 13:00:00,"1,963.865"
14-04-2019 14:00:00,"2,040.000"
14-04-2019 15:00:00,"2,005.198"
14-04-2019 16:00:00,"2,008.461"
14-04-2019 17:00:00,"2,030.574"
14-04-2019 18:00:00,"2,063.571"
14-04-2019 19:00:00,"2,117.759"
14-04-2019 20:00:00,"2,425.000"
14-04-2019 21:00:00,"2,361.744"
14-04-2019 22:00:00,"2,227.077"
14-04-2019 23:00:00,"2,124.614"
14-04-2019 00:00:00,"2,002.017"
15-04-2019 01:00:00,"1,827.313"
15-04-2019 02:00:00,"1,659.401"
15-04-2019 03:00:00,"1,571.344"
15-04-2019 04:00:00,"1,490.000"
15-04-2019 05:00:00,"1,561.898"
15-04-2019 06:00:00,"1,664.478"
15-04-2019 07:00:00,"1,770.105"
15-04-2019 08:00:00,"1,837.907"
15-04-2019 09:00:00,"1,865.734"
15-04-2019 10:00:00,"1,901.698"
15-04-2019 11:00:00,"1,953.988"
15-04-2019 12:00:00,"2,042.138"
15-04-2019 13:00:00,"2,108.572"
15-04-2019 14:00:00,"2,182.391"
15-04-2019 15:00:00,"2,305.306"
15-04-2019 16:00:00,"2,330.000"
15-04-2019 17:00:00,"2,317.714"
15-04-2019 18:00:00,"2,321.963"
15-04-2019 19:00:00,"2,321.067"
15-04-2019 20:00:00,"2,540.000"
15-04-2019 21:00:00,"2,442.407"
15-04-2019 22:00:00,"2,312.198"
15-04-2019 23:00:00,"2,186.492"
15-04-2019 00:00:00,"2,021.575"
16-04-2019 01:00:00,"1,848.627"
16-04-2019 02:00:00,"1,658.795"
16-04-2019 03:00:00,"1,554.435"
16-04-2019 04:00:00,"1,470.000"
16-04-2019 05:00:00,"1,538.551"
16-04-2019 06:00:00,"1,666.730"
16-04-2019 07:00:00,"1,787.423"
16-04-2019 08:00:00,"1,904.045"
16-04-2019 09:00:00,"1,955.960"
16-04-2019 10:00:00,"2,009.035"
16-04-2019 11:00:00,"2,046.003"
16-04-2019 12:00:00,"2,142.892"
16-04-2019 13:00:00,"2,252.491"
16-04-2019 14:00:00,"2,360.000"
16-04-2019 15:00:00,"2,245.664"
16-04-2019 16:00:00,"2,228.270"
16-04-2019 17:00:00,"2,245.085"
16-04-2019 18:00:00,"2,257.828"
16-04-2019 19:00:00,"2,301.211"
16-04-2019 20:00:00,"2,610.000"
16-04-2019 21:00:00,"2,531.646"
16-04-2019 22:00:00,"2,389.491"
16-04-2019 23:00:00,"2,254.585"
16-04-2019 00:00:00,"2,084.306"
17-04-2019 01:00:00,"1,902.880"
17-04-2019 02:00:00,"1,715.325"
17-04-2019 03:00:00,"1,603.189"
17-04-2019 04:00:00,"1,510.000"
17-04-2019 05:00:00,"1,587.220"
17-04-2019 06:00:00,"1,702.265"
17-04-2019 07:00:00,"1,824.103"
17-04-2019 08:00:00,"1,965.874"
17-04-2019 09:00:00,"2,009.384"
17-04-2019 10:00:00,"2,054.877"
17-04-2019 11:00:00,"2,109.619"
17-04-2019 12:00:00,"2,163.750"
17-04-2019 13:00:00,"2,177.401"
17-04-2019 14:00:00,"2,224.656"
17-04-2019 15:00:00,"2,260.000"
17-04-2019 16:00:00,"2,251.477"
17-04-2019 17:00:00,"2,228.666"
17-04-2019 18:00:00,"2,272.635"
17-04-2019 19:00:00,"2,346.212"
17-04-2019 20:00:00,"2,640.000"
17-04-2019 21:00:00,"2,562.711"
17-04-2019 22:00:00,"2,423.308"
17-04-2019 23:00:00,"2,308.030"
17-04-2019 00:00:00,"2,132.076"
18-04-2019 01:00:00,"1,937.894"
18-04-2019 02:00:00,"1,764.477"
18-04-2019 03:00:00,"1,656.918"
18-04-2019 04:00:00,"1,550.000"
18-04-2019 05:00:00,"1,635.132"
18-04-2019 06:00:00,"1,720.761"
18-04-2019 07:00:00,"1,816.665"
18-04-2019 08:00:00,"1,958.659"
18-04-2019 09:00:00,"1,971.554"
18-04-2019 10:00:00,"1,998.094"
18-04-2019 11:00:00,"2,077.643"
18-04-2019 12:00:00,"2,117.201"
18-04-2019 13:00:00,"2,173.408"
18-04-2019 14:00:00,"2,220.000"
18-04-2019 15:00:00,"2,197.033"
18-04-2019 16:00:00,"2,156.551"
18-04-2019 17:00:00,"2,199.089"
18-04-2019 18:00:00,"2,258.549"
18-04-2019 19:00:00,"2,313.407"
18-04-2019 20:00:00,"2,630.000"
18-04-2019 21:00:00,"2,550.077"
18-04-2019 22:00:00,"2,400.509"
18-04-2019 23:00:00,"2,297.834"
18-04-2019 00:00:00,"2,181.155"
19-04-2019 01:00:00,"2,018.914"
19-04-2019 02:00:00,"1,828.501"
19-04-2019 03:00:00,"1,687.012"
19-04-2019 04:00:00,"1,605.063"
19-04-2019 05:00:00,"1,614.511"
19-04-2019 06:00:00,"1,665.114"
19-04-2019 07:00:00,"1,490.000"
19-04-2019 08:00:00,"1,529.595"
19-04-2019 09:00:00,"1,636.684"
19-04-2019 10:00:00,"1,854.170"
19-04-2019 11:00:00,"2,062.693"
19-04-2019 12:00:00,"2,213.356"
19-04-2019 13:00:00,"2,395.000"
19-04-2019 14:00:00,"2,239.421"
19-04-2019 15:00:00,"2,115.480"
19-04-2019 16:00:00,"2,033.907"
19-04-2019 17:00:00,"2,029.381"
19-04-2019 18:00:00,"2,058.170"
19-04-2019 19:00:00,"2,147.112"
19-04-2019 20:00:00,"2,450.000"
19-04-2019 21:00:00,"2,384.592"
19-04-2019 22:00:00,"2,306.552"
19-04-2019 23:00:00,"2,232.357"
19-04-2019 00:00:00,"2,120.516"
20-04-2019 01:00:00,"1,942.808"
20-04-2019 02:00:00,"1,767.429"
20-04-2019 03:00:00,"1,631.064"
20-04-2019 04:00:00,"1,530.000"
20-04-2019 05:00:00,"1,599.077"
20-04-2019 06:00:00,"1,631.895"
20-04-2019 07:00:00,"1,594.678"
20-04-2019 08:00:00,"1,742.585"
20-04-2019 09:00:00,"1,976.281"
20-04-2019 10:00:00,"2,153.549"
20-04-2019 11:00:00,"2,306.446"
20-04-2019 12:00:00,"2,372.486"
20-04-2019 13:00:00,"2,405.728"
20-04-2019 14:00:00,"2,490.000"
20-04-2019 15:00:00,"2,437.913"
20-04-2019 16:00:00,"2,440.797"
20-04-2019 17:00:00,"2,446.407"
20-04-2019 18:00:00,"2,483.354"
20-04-2019 19:00:00,"2,534.412"
20-04-2019 20:00:00,"2,830.000"
20-04-2019 21:00:00,"2,762.386"
20-04-2019 22:00:00,"2,589.977"
20-04-2019 23:00:00,"2,443.441"
20-04-2019 00:00:00,"2,244.080"
21-04-2019 01:00:00,"2,021.890"
21-04-2019 02:00:00,"1,806.668"
21-04-2019 03:00:00,"1,661.755"
21-04-2019 04:00:00,"1,570.000"
21-04-2019 05:00:00,"1,649.147"
21-04-2019 06:00:00,"1,762.958"
21-04-2019 07:00:00,"1,905.395"
21-04-2019 08:00:00,"2,100.869"
21-04-2019 09:00:00,"2,170.545"
21-04-2019 10:00:00,"2,265.729"
21-04-2019 11:00:00,"2,533.827"
21-04-2019 12:00:00,"2,622.953"
21-04-2019 13:00:00,"2,620.095"
21-04-2019 14:00:00,"2,800.000"
21-04-2019 15:00:00,"2,682.053"
21-04-2019 16:00:00,"2,664.156"
21-04-2019 17:00:00,"2,666.207"
21-04-2019 18:00:00,"2,625.229"
21-04-2019 19:00:00,"2,673.383"
21-04-2019 20:00:00,"3,010.000"
21-04-2019 21:00:00,"2,879.225"
21-04-2019 22:00:00,"2,678.315"
21-04-2019 23:00:00,"2,501.078"
21-04-2019 00:00:00,"2,278.951"
22-04-2019 01:00:00,"2,035.458"
22-04-2019 02:00:00,"1,809.039"
22-04-2019 03:00:00,"1,657.338"
22-04-2019 04:00:00,"1,560.000"
22-04-2019 05:00:00,"1,671.459"
22-04-2019 06:00:00,"1,782.174"
22-04-2019 07:00:00,"1,902.653"
22-04-2019 08:00:00,"2,085.920"
22-04-2019 09:00:00,"2,202.166"
22-04-2019 10:00:00,"2,331.698"
22-04-2019 11:00:00,"2,440.598"
22-04-2019 12:00:00,"2,515.730"
22-04-2019 13:00:00,"2,594.948"
22-04-2019 14:00:00,"2,715.000"
22-04-2019 15:00:00,"2,689.904"
22-04-2019 16:00:00,"2,621.503"
22-04-2019 17:00:00,"2,602.840"
22-04-2019 18:00:00,"2,600.147"
22-04-2019 19:00:00,"2,626.877"
22-04-2019 20:00:00,"2,930.000"
22-04-2019 21:00:00,"2,856.899"
22-04-2019 22:00:00,"2,677.820"
22-04-2019 23:00:00,"2,529.377"
22-04-2019 00:00:00,"2,303.223"
23-04-2019 01:00:00,"2,053.907"
23-04-2019 02:00:00,"1,830.357"
23-04-2019 03:00:00,"1,687.356"
23-04-2019 04:00:00,"1,590.000"
23-04-2019 05:00:00,"1,685.865"
23-04-2019 06:00:00,"1,801.391"
23-04-2019 07:00:00,"1,936.619"
23-04-2019 08:00:00,"2,082.923"
23-04-2019 09:00:00,"2,089.587"
23-04-2019 10:00:00,"2,104.921"
23-04-2019 11:00:00,"2,141.869"
23-04-2019 12:00:00,"2,166.582"
23-04-2019 13:00:00,"2,220.000"
23-04-2019 14:00:00,"2,158.918"
23-04-2019 15:00:00,"2,187.159"
23-04-2019 16:00:00,"2,191.547"
23-04-2019 17:00:00,"2,186.140"
23-04-2019 18:00:00,"2,233.627"
23-04-2019 19:00:00,"2,331.391"
23-04-2019 20:00:00,"2,770.000"
23-04-2019 21:00:00,"2,719.198"
23-04-2019 22:00:00,"2,564.207"
23-04-2019 23:00:00,"2,420.571"
23-04-2019 00:00:00,"2,216.759"
24-04-2019 01:00:00,"1,991.901"
24-04-2019 02:00:00,"1,793.397"
24-04-2019 03:00:00,"1,654.819"
24-04-2019 04:00:00,"1,570.000"
24-04-2019 05:00:00,"1,654.586"
24-04-2019 06:00:00,"1,745.904"
24-04-2019 07:00:00,"1,856.439"
24-04-2019 08:00:00,"2,004.635"
24-04-2019 09:00:00,"2,011.328"
24-04-2019 10:00:00,"2,016.824"
24-04-2019 11:00:00,"2,043.955"
24-04-2019 12:00:00,"2,071.975"
24-04-2019 13:00:00,"2,098.070"
24-04-2019 14:00:00,"2,116.009"
24-04-2019 15:00:00,"2,160.000"
24-04-2019 16:00:00,"2,139.672"
24-04-2019 17:00:00,"2,152.962"
24-04-2019 18:00:00,"2,198.401"
24-04-2019 19:00:00,"2,245.559"
24-04-2019 20:00:00,"2,600.000"
24-04-2019 21:00:00,"2,545.654"
24-04-2019 22:00:00,"2,398.235"
24-04-2019 23:00:00,"2,303.076"
24-04-2019 00:00:00,"2,132.294"
25-04-2019 01:00:00,"1,943.593"
25-04-2019 02:00:00,"1,765.882"
25-04-2019 03:00:00,"1,627.226"
25-04-2019 04:00:00,"1,530.000"
25-04-2019 05:00:00,"1,617.244"
25-04-2019 06:00:00,"1,685.148"
25-04-2019 07:00:00,"1,783.790"
25-04-2019 08:00:00,"1,898.329"
25-04-2019 09:00:00,"1,916.682"
25-04-2019 10:00:00,"1,928.346"
25-04-2019 11:00:00,"1,964.490"
25-04-2019 12:00:00,"1,974.626"
25-04-2019 13:00:00,"1,975.934"
25-04-2019 14:00:00,"2,005.373"
25-04-2019 15:00:00,"2,070.000"
25-04-2019 16:00:00,"2,011.789"
25-04-2019 17:00:00,"2,006.431"
25-04-2019 18:00:00,"2,055.198"
25-04-2019 19:00:00,"2,089.592"
25-04-2019 20:00:00,"2,400.000"
25-04-2019 21:00:00,"2,339.727"
25-04-2019 22:00:00,"2,218.392"
25-04-2019 23:00:00,"2,140.363"
25-04-2019 00:00:00,"2,040.378"
26-04-2019 01:00:00,"1,880.020"
26-04-2019 02:00:00,"1,719.383"
26-04-2019 03:00:00,"1,585.898"
26-04-2019 04:00:00,"1,503.547"
26-04-2019 05:00:00,"1,516.527"
26-04-2019 06:00:00,"1,521.844"
26-04-2019 07:00:00,"1,411.063"
26-04-2019 08:00:00,"1,370.000"
26-04-2019 09:00:00,"1,454.180"
26-04-2019 10:00:00,"1,607.996"
26-04-2019 11:00:00,"1,729.116"
26-04-2019 12:00:00,"1,826.936"
26-04-2019 13:00:00,"1,920.000"
26-04-2019 14:00:00,"1,782.880"
26-04-2019 15:00:00,"1,680.861"
26-04-2019 16:00:00,"1,652.261"
26-04-2019 17:00:00,"1,707.618"
26-04-2019 18:00:00,"1,754.369"
26-04-2019 19:00:00,"1,812.090"
26-04-2019 20:00:00,"2,150.000"
26-04-2019 21:00:00,"2,124.497"
26-04-2019 22:00:00,"2,070.353"
26-04-2019 23:00:00,"2,048.445"
26-04-2019 00:00:00,"1,959.728"
27-04-2019 01:00:00,"1,800.449"
27-04-2019 02:00:00,"1,654.019"
27-04-2019 03:00:00,"1,545.499"
27-04-2019 04:00:00,"1,487.851"
27-04-2019 05:00:00,"1,494.915"
27-04-2019 06:00:00,"1,430.000"
27-04-2019 07:00:00,"1,460.382"
27-04-2019 08:00:00,"1,566.212"
27-04-2019 09:00:00,"1,684.406"
27-04-2019 10:00:00,"1,830.145"
27-04-2019 11:00:00,"1,951.963"
27-04-2019 12:00:00,"1,992.086"
27-04-2019 13:00:00,"2,020.673"
27-04-2019 14:00:00,"2,018.631"
27-04-2019 15:00:00,"2,055.000"
27-04-2019 16:00:00,"2,030.658"
27-04-2019 17:00:00,"2,056.332"
27-04-2019 18:00:00,"2,083.318"
27-04-2019 19:00:00,"2,123.499"
27-04-2019 20:00:00,"2,440.000"
27-04-2019 21:00:00,"2,391.676"
27-04-2019 22:00:00,"2,271.687"
27-04-2019 23:00:00,"2,192.104"
27-04-2019 00:00:00,"2,061.551"
28-04-2019 01:00:00,"1,870.418"
28-04-2019 02:00:00,"1,688.297"
28-04-2019 03:00:00,"1,572.718"
28-04-2019 04:00:00,"1,490.000"
28-04-2019 05:00:00,"1,567.040"
28-04-2019 06:00:00,"1,611.785"
28-04-2019 07:00:00,"1,689.496"
28-04-2019 08:00:00,"1,787.758"
28-04-2019 09:00:00,"1,811.506"
28-04-2019 10:00:00,"1,834.190"
28-04-2019 11:00:00,"1,903.940"
28-04-2019 12:00:00,"1,942.486"
28-04-2019 13:00:00,"1,957.573"
28-04-2019 14:00:00,"1,986.871"
28-04-2019 15:00:00,"2,050.000"
28-04-2019 16:00:00,"2,021.928"
28-04-2019 17:00:00,"2,031.752"
28-04-2019 18:00:00,"2,067.859"
28-04-2019 19:00:00,"2,091.881"
28-04-2019 20:00:00,"2,390.000"
28-04-2019 21:00:00,"2,324.431"
28-04-2019 22:00:00,"2,226.648"
28-04-2019 23:00:00,"2,158.863"
28-04-2019 00:00:00,"2,016.158"
29-04-2019 01:00:00,"1,837.106"
29-04-2019 02:00:00,"1,716.510"
29-04-2019 03:00:00,"1,596.490"
29-04-2019 04:00:00,"1,500.000"
29-04-2019 05:00:00,"1,565.741"
29-04-2019 06:00:00,"1,611.707"
29-04-2019 07:00:00,"1,654.919"
29-04-2019 08:00:00,"1,785.091"
29-04-2019 09:00:00,"1,830.543"
29-04-2019 10:00:00,"1,881.552"
29-04-2019 11:00:00,"1,924.020"
29-04-2019 12:00:00,"1,964.251"
29-04-2019 13:00:00,"1,978.907"
29-04-2019 14:00:00,"2,012.416"
29-04-2019 15:00:00,"2,090.000"
29-04-2019 16:00:00,"2,067.338"
29-04-2019 17:00:00,"2,080.829"
29-04-2019 18:00:00,"2,124.430"
29-04-2019 19:00:00,"2,141.731"
29-04-2019 20:00:00,"2,390.000"
29-04-2019 21:00:00,"2,345.979"
29-04-2019 22:00:00,"2,237.619"
29-04-2019 23:00:00,"2,160.547"
29-04-2019 00:00:00,"2,043.534"
30-04-2019 01:00:00,"1,875.116"
30-04-2019 02:00:00,"1,736.055"
30-04-2019 03:00:00,"1,626.381"
30-04-2019 04:00:00,"1,540.000"
30-04-2019 05:00:00,"1,603.161"
30-04-2019 06:00:00,"1,637.501"
30-04-2019 07:00:00,"1,687.068"
30-04-2019 08:00:00,"1,799.027"
30-04-2019 09:00:00,"1,886.260"
30-04-2019 10:00:00,"1,941.315"
30-04-2019 11:00:00,"1,978.436"
30-04-2019 12:00:00,"2,006.928"
30-04-2019 13:00:00,"2,054.813"
30-04-2019 14:00:00,"2,098.472"
30-04-2019 15:00:00,"2,260.000"
30-04-2019 16:00:00,"2,209.176"
30-04-2019 17:00:00,"2,196.274"
30-04-2019 18:00:00,"2,174.661"
30-04-2019 19:00:00,"2,166.706"
30-04-2019 20:00:00,"2,430.000"
30-04-2019 21:00:00,"2,371.234"
30-04-2019 22:00:00,"2,245.898"
30-04-2019 23:00:00,"2,174.383"
30-04-2019 00:00:00,"2,054.288"
01-05-2019 01:00:00,"1,889.971"
01-05-2019 02:00:00,"1,743.412"
01-05-2019 03:00:00,"1,651.748"
01-05-2019 04:00:00,"1,565.000"
01-05-2019 05:00:00,"1,614.760"
01-05-2019 06:00:00,"1,625.987"
01-05-2019 07:00:00,"1,668.571"
01-05-2019 08:00:00,"1,767.517"
01-05-2019 09:00:00,"1,869.509"
01-05-2019 10:00:00,"1,939.096"
01-05-2019 11:00:00,"1,996.401"
01-05-2019 12:00:00,"2,064.536"
01-05-2019 13:00:00,"2,105.914"
01-05-2019 14:00:00,"2,137.534"
01-05-2019 15:00:00,"2,220.000"
01-05-2019 16:00:00,"2,185.575"
01-05-2019 17:00:00,"2,203.118"
01-05-2019 18:00:00,"2,221.749"
01-05-2019 19:00:00,"2,221.637"
01-05-2019 20:00:00,"2,470.000"
01-05-2019 21:00:00,"2,416.516"
01-05-2019 22:00:00,"2,270.336"
01-05-2019 23:00:00,"2,196.659"
01-05-2019 00:00:00,"2,102.349"
02-05-2019 01:00:00,"1,962.069"
02-05-2019 02:00:00,"1,819.376"
02-05-2019 03:00:00,"1,707.813"
02-05-2019 04:00:00,"1,636.410"
02-05-2019 05:00:00,"1,639.481"
02-05-2019 06:00:00,"1,622.563"
02-05-2019 07:00:00,"1,490.000"
02-05-2019 08:00:00,"1,579.600"
02-05-2019 09:00:00,"1,714.575"
02-05-2019 10:00:00,"1,855.299"
02-05-2019 11:00:00,"2,031.206"
02-05-2019 12:00:00,"2,074.321"
02-05-2019 13:00:00,"2,083.756"
02-05-2019 14:00:00,"2,117.990"
02-05-2019 15:00:00,"2,111.033"
02-05-2019 16:00:00,"2,160.000"
02-05-2019 17:00:00,"2,115.858"
02-05-2019 18:00:00,"2,085.115"
02-05-2019 19:00:00,"2,094.321"
02-05-2019 20:00:00,"2,350.000"
02-05-2019 21:00:00,"2,290.094"
02-05-2019 22:00:00,"2,191.634"
02-05-2019 23:00:00,"2,122.852"
02-05-2019 00:00:00,"2,035.918"
03-05-2019 01:00:00,"1,909.699"
03-05-2019 02:00:00,"1,787.630"
03-05-2019 03:00:00,"1,679.643"
03-05-2019 04:00:00,"1,618.291"
03-05-2019 05:00:00,"1,613.794"
03-05-2019 06:00:00,"1,579.396"
03-05-2019 07:00:00,"1,450.000"
03-05-2019 08:00:00,"1,476.027"
03-05-2019 09:00:00,"1,507.153"
03-05-2019 10:00:00,"1,604.524"
03-05-2019 11:00:00,"1,710.944"
03-05-2019 12:00:00,"1,821.591"
03-05-2019 13:00:00,"1,970.000"
03-05-2019 14:00:00,"1,854.353"
03-05-2019 15:00:00,"1,807.403"
03-05-2019 16:00:00,"1,725.833"
03-05-2019 17:00:00,"1,725.686"
03-05-2019 18:00:00,"1,765.487"
03-05-2019 19:00:00,"1,809.858"
03-05-2019 20:00:00,"2,150.000"
03-05-2019 21:00:00,"2,129.080"
03-05-2019 22:00:00,"2,067.221"
03-05-2019 23:00:00,"2,019.337"
03-05-2019 00:00:00,"1,938.421"
04-05-2019 01:00:00,"1,787.531"
04-05-2019 02:00:00,"1,657.032"
04-05-2019 03:00:00,"1,557.917"
04-05-2019 04:00:00,"1,485.842"
04-05-2019 05:00:00,"1,505.756"
04-05-2019 06:00:00,"1,420.000"
04-05-2019 07:00:00,"1,452.741"
04-05-2019 08:00:00,"1,544.638"
04-05-2019 09:00:00,"1,656.238"
04-05-2019 10:00:00,"1,795.377"
04-05-2019 11:00:00,"1,901.452"
04-05-2019 12:00:00,"1,926.557"
04-05-2019 13:00:00,"1,935.004"
04-05-2019 14:00:00,"1,972.413"
04-05-2019 15:00:00,"2,020.000"
04-05-2019 16:00:00,"1,996.726"
04-05-2019 17:00:00,"2,036.263"
04-05-2019 18:00:00,"2,092.147"
04-05-2019 19:00:00,"2,107.721"
04-05-2019 20:00:00,"2,420.000"
04-05-2019 21:00:00,"2,390.500"
04-05-2019 22:00:00,"2,292.752"
04-05-2019 23:00:00,"2,203.323"
04-05-2019 00:00:00,"2,069.132"
05-05-2019 01:00:00,"1,900.961"
05-05-2019 02:00:00,"1,757.254"
05-05-2019 03:00:00,"1,651.813"
05-05-2019 04:00:00,"1,540.000"
05-05-2019 05:00:00,"1,612.309"
05-05-2019 06:00:00,"1,623.567"
05-05-2019 07:00:00,"1,690.055"
05-05-2019 08:00:00,"1,783.456"
05-05-2019 09:00:00,"1,814.671"
05-05-2019 10:00:00,"1,808.747"
05-05-2019 11:00:00,"1,845.972"
05-05-2019 12:00:00,"1,913.623"
05-05-2019 13:00:00,"1,940.780"
05-05-2019 14:00:00,"1,999.755"
05-05-2019 15:00:00,"2,035.822"
05-05-2019 16:00:00,"2,150.000"
05-05-2019 17:00:00,"2,146.959"
05-05-2019 18:00:00,"2,226.046"
05-05-2019 19:00:00,"2,225.496"
05-05-2019 20:00:00,"2,385.532"
05-05-2019 21:00:00,"2,490.000"
05-05-2019 22:00:00,"2,391.942"
05-05-2019 23:00:00,"2,320.024"
05-05-2019 00:00:00,"2,251.442"
06-05-2019 01:00:00,"2,130.390"
06-05-2019 02:00:00,"1,982.928"
06-05-2019 03:00:00,"1,902.105"
06-05-2019 04:00:00,"1,928.104"
06-05-2019 05:00:00,"1,876.004"
06-05-2019 06:00:00,"1,678.701"
06-05-2019 07:00:00,"1,540.000"
06-05-2019 08:00:00,"1,663.819"
06-05-2019 09:00:00,"1,693.823"
06-05-2019 10:00:00,"1,790.136"
06-05-2019 11:00:00,"1,877.374"
06-05-2019 12:00:00,"1,942.749"
06-05-2019 13:00:00,"2,059.492"
06-05-2019 14:00:00,"2,166.211"
06-05-2019 15:00:00,"2,260.000"
06-05-2019 16:00:00,"2,197.733"
06-05-2019 17:00:00,"2,239.201"
06-05-2019 18:00:00,"2,254.544"
06-05-2019 19:00:00,"2,262.803"
06-05-2019 20:00:00,"2,297.968"
06-05-2019 21:00:00,"2,380.000"
06-05-2019 22:00:00,"2,296.935"
06-05-2019 23:00:00,"2,233.284"
06-05-2019 00:00:00,"2,212.045"
07-05-2019 01:00:00,"2,146.634"
07-05-2019 02:00:00,"2,043.428"
07-05-2019 03:00:00,"1,957.691"
07-05-2019 04:00:00,"1,958.366"
07-05-2019 05:00:00,"1,919.352"
07-05-2019 06:00:00,"1,741.270"
07-05-2019 07:00:00,"1,640.000"
07-05-2019 08:00:00,"1,714.271"
07-05-2019 09:00:00,"1,740.144"
07-05-2019 10:00:00,"1,743.138"
07-05-2019 11:00:00,"1,772.088"
07-05-2019 12:00:00,"1,794.980"
07-05-2019 13:00:00,"1,835.695"
07-05-2019 14:00:00,"1,875.000"
07-05-2019 15:00:00,"1,832.774"
07-05-2019 16:00:00,"1,837.849"
07-05-2019 17:00:00,"1,909.613"
07-05-2019 18:00:00,"2,003.470"
07-05-2019 19:00:00,"2,088.100"
07-05-2019 20:00:00,"2,214.903"
07-05-2019 21:00:00,"2,380.000"
07-05-2019 22:00:00,"2,239.184"
07-05-2019 23:00:00,"2,168.975"
07-05-2019 00:00:00,"2,123.378"
08-05-2019 01:00:00,"2,062.334"
08-05-2019 02:00:00,"1,934.575"
08-05-2019 03:00:00,"1,846.296"
08-05-2019 04:00:00,"1,876.254"
08-05-2019 05:00:00,"1,839.582"
08-05-2019 06:00:00,"1,623.356"
08-05-2019 07:00:00,"1,510.000"
08-05-2019 08:00:00,"1,546.322"
08-05-2019 09:00:00,"1,569.085"
08-05-2019 10:00:00,"1,632.868"
08-05-2019 11:00:00,"1,671.414"
08-05-2019 12:00:00,"1,746.526"
08-05-2019 13:00:00,"1,793.030"
08-05-2019 14:00:00,"1,822.468"
08-05-2019 15:00:00,"1,805.814"
08-05-2019 16:00:00,"1,840.000"
08-05-2019 17:00:00,"1,887.908"
08-05-2019 18:00:00,"1,992.977"
08-05-2019 19:00:00,"2,089.171"
08-05-2019 20:00:00,"2,227.081"
08-05-2019 21:00:00,"2,400.000"
08-05-2019 22:00:00,"2,244.641"
08-05-2019 23:00:00,"2,138.346"
08-05-2019 00:00:00,"2,109.516"
09-05-2019 01:00:00,"2,048.126"
09-05-2019 02:00:00,"1,940.154"
09-05-2019 03:00:00,"1,862.337"
09-05-2019 04:00:00,"1,858.341"
09-05-2019 05:00:00,"1,821.102"
09-05-2019 06:00:00,"1,584.180"
09-05-2019 07:00:00,"1,455.000"
09-05-2019 08:00:00,"1,502.835"
09-05-2019 09:00:00,"1,545.952"
09-05-2019 10:00:00,"1,600.847"
09-05-2019 11:00:00,"1,647.780"
09-05-2019 12:00:00,"1,721.999"
09-05-2019 13:00:00,"1,817.448"
09-05-2019 14:00:00,"1,887.938"
09-05-2019 15:00:00,"1,884.537"
09-05-2019 16:00:00,"1,940.000"
09-05-2019 17:00:00,"1,973.902"
09-05-2019 18:00:00,"2,055.601"
09-05-2019 19:00:00,"2,132.899"
09-05-2019 20:00:00,"2,239.731"
09-05-2019 21:00:00,"2,420.000"
09-05-2019 22:00:00,"2,250.149"
09-05-2019 23:00:00,"2,146.715"
09-05-2019 00:00:00,"2,089.700"
